ID;NAME;NAT;OA;CON;TAL;EXP;AGG;TEI;STA;CHA;MOT;REP;AGE;WEI;RET;SAL;FEE;FAV;OFF
19780;Marcel Hegewald;DEU;64;174;45;26;75;32;0;158;0;0;20;73;0;352726;161431;50,2;0
20055;"Rolf Las&#233;e";DEU;64;146;80;18;45;71;3;103;0;0;22;78;0;326033;131871;62,4;0
20197;Christian Sandtler;DEU;64;133;76;45;82;47;0;105;0;0;23;86;2;320000;100000;33,28;0
20297;Tobias Sutil;DEU;64;156;80;36;44;51;0;127;0;0;31;102;0;599712;100000;33;0
20304;Maro Terting;DEU;64;140;79;31;1;145;0;100;0;0;30;101;2;320000;100000;43,10,56;0
20404;Marcel von Opel;DEU;64;155;45;69;5;143;0;138;0;0;32;101;2;320000;100000;8,18;0
20577;Roberto Soler-Roig;ESP;64;86;79;172;0;122;0;100;0;0;40;99;0;320000;100000;25,12,39;0
20635;Toni Rosberg;FIN;64;79;104;8;17;140;0;126;0;0;22;74;0;320000;100000;59,3;0
20780;Nicolas Clairay;FRA;64;69;75;5;140;129;0;56;0;0;23;87;2;320000;100000;4,21;0
21038;Nicolas Panciatici;FRA;64;38;176;45;26;97;0;40;0;0;34;106;2;320000;100000;48,49,44;0
21040;Oscar Panciatici;FRA;64;88;92;2;145;18;0;131;0;0;19;88;0;320000;100000;23,35;0
21050;Tom Panciatici;FRA;64;76;141;27;71;13;0;117;0;0;25;89;0;953532;385960;26,27,16;0
21107;Tom Pilet;FRA;64;132;92;7;86;81;0;49;0;0;23;92;2;320000;100000;25,33,54;0
21348;Tony Bird;GBR;64;128;37;26;37;157;10;147;0;0;25;84;0;523647;119396;64,9;0
21386;Ben Byrne;GBR;64;56;151;17;0;127;0;91;0;0;27;94;0;320000;100000;8,18;0
21482;Sam Coulthard;GBR;64;114;63;24;87;142;0;60;0;0;21;89;0;320000;100000;;0
21551;Nick Edwards;GBR;64;124;26;22;112;154;0;74;0;0;20;78;0;676429;145653;35,25,55;0
21610;Euan Green;GBR;64;180;77;34;66;46;0;65;0;0;27;98;2;320000;100000;28,6,31;0
21680;Robert Hankey;GBR;64;147;78;31;16;133;0;85;0;0;28;99;2;320000;100000;23,36;0
21810;Brian Jakes;GBR;64;144;105;24;28;110;0;25;0;0;28;100;0;320000;100000;24,43,22;0
21892;Jon Jelley;GBR;64;50;51;65;69;191;0;156;0;0;32;103;0;325000;100000;33,54;0
21895;Justin Jelley;GBR;64;96;104;54;0;100;0;162;0;0;37;103;0;320000;100000;;0
22141;Adrian Mcnish;GBR;64;79;83;2;99;85;0;146;0;0;21;86;0;606279;106094;4,5,9;0
22165;Nick Morgan;GBR;64;87;131;6;7;69;18;133;0;0;20;75;0;325000;100000;41,37;0
22171;Danny Needell;GBR;64;126;106;25;26;92;0;93;0;0;26;98;0;320000;100000;25,23;0
22275;Adrian Plowman;GBR;64;128;104;18;0;160;0;33;0;0;28;93;2;320000;100000;7,31;0
22376;Graham Quaife-Hobbs;GBR;64;34;128;24;85;77;0;127;0;0;27;96;0;320000;100000;14,45;0
22383;John Quaife-Hobbs;GBR;64;97;104;10;37;162;0;43;0;0;21;89;0;325000;100000;10,45;0
22425;Oliver Robarts;GBR;64;96;164;2;0;59;0;87;0;0;24;88;0;876894;144658;18,36,19;0
22491;Richard Sims;GBR;64;60;105;74;0;125;0;176;0;0;38;102;2;320000;100000;;0
22541;Andy Tandy;GBR;64;126;98;30;54;43;0;130;0;0;27;98;0;634419;117334;10,13;0
22670;Justin Watts;GBR;64;22;187;35;0;86;0;101;0;0;32;98;2;320000;100000;8,31;0
22838;Ferdinando Bortolotti;ITA;64;175;91;21;1;61;0;112;0;0;19;71;0;722036;154430;58,39,6;0
22898;Fabrizio Caldarelli;ITA;64;21;87;13;121;144;20;58;0;0;20;71;0;320000;100000;14,51;0
22984;Paolo Maria Colombo;ITA;64;27;156;9;33;105;0;102;0;0;23;77;0;320000;100000;57,54;0
23246;Lucu Piscopo;ITA;64;69;142;15;88;47;0;48;0;0;24;79;2;320000;100000;;0
23459;Katsuyuki Tsukakoshi;JPN;64;50;190;34;7;60;0;64;0;0;27;101;2;320000;100000;54,31;0
23566;Renger Tung;NLD;64;157;69;38;7;117;0;125;0;0;31;96;2;320000;100000;23,3;0
23636;Ross Waldschmidt;NLD;64;60;128;23;70;97;0;65;0;0;24;85;0;320000;100000;;0
23689;Nicolai Afanasyev;RUS;64;159;68;35;23;89;0;143;0;0;31;98;2;320000;100000;33,49,52;0
23810;Scott Rosenzweig;USA;64;53;122;19;64;150;0;28;0;0;23;89;0;315000;100000;6,47;0
23825;Dan Summerton;USA;64;143;120;11;58;16;0;74;0;0;23;79;0;320000;100000;53,57;0
23839;Larry Summerton;USA;64;55;79;30;24;152;41;122;0;0;23;73;0;320000;157238;62;0
24008;Atila Landi;BRA;64;134;61;19;76;129;0;74;0;0;28;98;0;1255261;1261459;50,25;0
24053;Hernando Moreno;BRA;64;182;42;40;0;133;0;129;0;0;26;87;0;592575;100000;55,64,24;0
24107;Marco Wackerbauer;DEU;64;32;194;16;4;84;0;78;0;0;27;96;2;325000;100000;19,1,36;0
24143;Elio Abate;ITA;64;153;67;22;119;43;0;64;0;0;26;98;2;320000;100000;28,16,56;0
24197;Carlo Maria Angelis;ITA;64;90;107;12;15;164;0;68;0;0;20;83;0;315000;100000;4,11;0
24242;Lella Bandini;ITA;64;47;153;24;97;15;0;94;0;0;25;86;0;712232;189326;35,42;0
24408;Clemente Ghinzani;ITA;64;148;20;2;126;115;0;93;0;0;22;74;0;320000;100000;;0
24584;Marcus Mostert;AUS;64;120;123;53;0;91;0;69;0;0;27;94;2;320000;100000;;0
24707;Christiano Bonifacio;BRA;64;125;64;107;0;122;0;148;0;0;36;105;2;320000;100000;;0
24954;Marc Niederhauser;CHE;64;29;169;14;89;64;0;41;0;0;27;95;0;320000;100000;51,43;0
25087;Fernando Sainz Jr.;ESP;64;16;102;19;117;53;36;148;0;0;23;82;0;320000;100000;48,27;0
25092;Oriol Sainz Jr.;ESP;64;87;99;11;77;56;0;154;0;0;25;86;0;842928;310078;3,26;0
25137;Aivis Moor;EST;64;177;47;29;87;8;4;157;0;0;19;83;0;442681;100000;24,54;0
25171;Johannes Rammo;EST;64;106;70;25;50;106;0;167;0;0;25;88;2;320000;100000;64,11,51;0
25377;Wayne Irvine;GBR;64;35;160;10;53;44;0;145;0;0;26;88;0;348645;100000;6,45,25;0
25394;Chrissy Lees;GBR;64;28;137;37;95;79;0;84;0;0;31;101;0;320000;100000;11,2;0
25489;Wayne Oakes;GBR;64;77;63;24;48;167;8;142;0;0;22;88;0;320000;100000;57,59;0
25530;Chrissy Trimmer;GBR;64;99;144;16;16;15;0;158;0;0;24;81;2;320000;100000;63,24,23;0
25722;Fabian Rodriguez;MEX;64;185;92;23;0;93;0;47;0;0;28;88;2;315000;100000;33,54;0
25731;Rodolfo Welter;MEX;64;21;88;28;114;156;19;53;0;0;21;83;0;320000;100000;14,6;0
25772;Robin Wunderink;NLD;64;75;116;16;104;1;0;177;0;0;28;101;0;1246202;867672;41,42;0
25808;John Evans;NZL;64;52;151;25;128;8;0;60;0;0;26;101;0;1181817;734868;11,18;0
25930;Patryk Czapka;POL;64;83;38;15;93;161;0;172;0;0;27;98;2;320000;100000;38,2;0
25931;Robert Czapka;POL;64;42;136;7;40;78;48;83;0;0;22;82;0;320000;100000;8,38;0
26180;Josef Barron;USA;64;69;133;36;48;65;0;119;0;0;29;101;0;704408;184356;14,39;0
26239;Darren Hemric;USA;64;104;75;12;116;131;0;16;0;0;23;88;0;412456;100000;25,60,23;0
26276;Alexander Hunter-Reay;USA;64;78;110;18;59;123;0;74;0;0;31;98;0;508634;100000;33,5;0
26441;Grant Rossi;USA;64;126;93;15;59;82;0;92;0;0;29;96;0;320000;100000;32,45;0
26696;Beitske Lammers;NLD;64;150;64;40;38;118;9;64;0;0;25;87;2;320000;100000;28;0
26845;Klaas van der Zande;NLD;64;117;46;12;95;59;44;132;0;0;21;78;0;670154;145336;61,42,4;0
26922;Jaap Visser;NLD;64;41;164;27;56;42;0;83;0;0;21;71;0;805084;186312;14,38;0
26928;Max Visser;NLD;64;19;118;30;56;123;5;135;0;0;23;73;0;320000;100000;12,42;0
26984;Robin Zwart;NLD;64;107;77;3;151;15;58;13;0;0;21;77;0;320000;100000;60,5;0
27122;Robert Wilkens;NLD;64;49;131;11;35;142;0;99;0;0;28;101;0;320000;100000;47,36;0
27236;Arturo Bizzarri;ITA;64;99;96;32;10;156;9;74;0;0;24;86;0;320000;100000;25,55;0
27305;Samuele Bruni;ITA;64;140;50;68;36;92;0;163;0;0;29;96;0;720660;186547;51,23;0
27306;Alberto Buttarelli;ITA;64;33;160;23;73;10;0;159;0;0;26;96;2;320000;100000;42,47;0
27480;Davide Leoni;ITA;64;137;101;41;51;101;0;15;0;0;31;98;0;1321052;1462173;29,36;0
27550;Ferdinando Rigon;ITA;64;157;96;27;0;54;0;168;0;0;30;103;2;320000;100000;;0
27608;Alberto Valsecchi;ITA;64;82;92;43;13;146;0;147;0;0;25;97;0;739643;138814;3,34;0
27788;Sarah Acheson;GBR;64;160;41;26;13;173;0;115;0;0;25;92;0;320000;100000;8,14,27;0
27801;Cassey Bailey;GBR;64;110;44;25;91;170;0;69;0;0;23;83;2;320000;100000;25,55;0
27836;Cassey Brundle;GBR;64;40;133;22;129;72;0;18;0;0;20;78;0;320000;100000;8,54;0
28085;Alice Galica;GBR;64;67;126;22;10;140;34;32;0;0;23;84;0;320000;100000;3,52;0
28103;Sarah Hailwood;GBR;64;85;106;30;55;101;0;96;0;0;25;92;2;320000;100000;46,59,30;0
28135;Alice Hobbs;GBR;64;104;60;24;87;130;0;104;0;0;22;86;2;320000;100000;51,33;0
28142;Dino Huff;GBR;64;188;76;8;72;43;0;57;0;0;22;92;0;692975;146256;62,63;0
28309;Scott McCarthy;GBR;64;86;91;25;125;23;0;150;0;0;26;98;2;320000;100000;63;0
28537;Dino Watts;GBR;64;76;119;23;73;134;0;11;0;0;25;100;2;320000;100000;48,37;0
28584;Dave Zamparelli;GBR;64;57;154;70;0;110;0;64;0;0;33;101;0;1066717;960308;;0
28685;Isabella Hahne;DEU;64;68;131;25;95;35;19;49;0;0;23;81;0;320000;100000;33;0
28791;Hans-Joachim Lauer;DEU;64;67;154;3;56;39;0;100;0;0;23;80;2;320000;100000;12,26;0
28837;"Isabella M&#252;ller";DEU;64;130;107;31;84;19;0;62;0;0;26;84;0;733313;149820;39,1,30;0
28889;Rene Rast;DEU;64;128;103;26;86;59;0;32;0;0;28;88;2;320000;100000;;0
28962;Pascal von Opel;DEU;64;58;130;12;82;32;0;154;0;0;27;89;0;806892;205664;19,16;0
28969;Andre Wehrlein;DEU;64;107;68;16;36;161;23;63;0;0;22;72;0;320000;100000;;0
29084;Andrej Jovanovic;SRB;64;78;124;29;36;98;0;106;0;0;30;97;2;320000;100000;1,56,27;0
29103;Tom Raach;LUX;64;37;132;6;2;142;12;127;0;0;21;74;0;1522257;2162257;57,27;0
29382;Raffaele Baldi;ITA;64;118;25;31;142;81;0;150;0;0;25;87;0;320000;100000;24,6;0
29483;Siegfried Marciello;ITA;64;123;49;22;81;163;19;25;0;0;22;92;0;320000;100000;54,41;0
29610;Jaques DeBrakeleer;USA;64;72;113;50;0;151;0;116;0;0;34;103;0;609682;124848;;0
29861;Ben Bernstorff;GBR;64;127;115;42;8;40;0;152;0;0;26;93;0;320000;100000;64,6;0
29996;Mark Buller;GBR;64;91;83;23;48;158;0;85;0;0;24;93;0;1232916;1263877;43,28;0
30197;William Hill;GBR;64;136;63;5;90;61;0;154;0;0;23;93;2;320000;100000;54,63;0
30466;Gaston Regalia;ARG;64;77;142;55;55;27;0;98;0;0;29;101;0;773511;198178;19,41,37;0
30537;Kim Ashley;GBR;64;92;39;32;116;139;0;115;0;0;27;90;2;320000;100000;;0
30708;Kim Thompson;GBR;64;50;186;29;18;42;0;86;0;0;33;101;0;320000;100000;;0
30984;Christoph Hahne;DEU;64;83;58;26;78;151;40;55;0;0;22;76;2;325000;100000;8,22;0
187;Esteban Guerreri;ARG;65;0;246;46;0;36;0;51;0;0;37;108;2;325000;100000;;0
727;Ricardo Hoffman;BRA;65;69;203;43;35;9;0;18;0;0;28;98;2;325000;100000;36,37;0
950;Nelson Burti;BRA;65;59;212;13;6;19;0;81;0;0;31;101;2;325000;100000;8,40,62;0
1033;Alex Bueno;BRA;65;0;208;48;82;39;0;18;0;0;35;105;2;325000;100000;53,39;0
1383;Jean-Christophe Pironi;FRA;65;33;226;41;12;16;0;53;0;0;30;99;2;325000;100000;47,58;0
1810;Jean-Louis Fabre;FRA;65;42;207;58;5;39;0;63;0;0;35;106;0;325000;100000;18,42;0
2304;Heinz-Harald Danner;DEU;65;43;212;26;0;48;0;69;0;0;34;103;2;325000;100000;7,28;0
2568;Jenson Brundle;GBR;65;14;212;44;0;18;0;152;0;0;34;101;0;325000;100000;9,23;0
2661;Justin Trimmer;GBR;65;13;216;16;0;70;0;91;0;0;33;104;2;325000;100000;1,61;0
2837;Damon Byrne;GBR;65;61;215;24;33;17;0;17;0;0;32;103;0;330000;100000;40;0
2895;Martin Davidson;GBR;65;42;218;42;0;39;0;34;0;0;28;94;2;325000;100000;33,55;0
3023;Nigel Mansell;GBR;65;38;208;69;0;25;0;65;16;0;34;101;0;330000;100000;52,37,34;0
3240;Jonathan McCarthy;GBR;65;11;214;17;0;35;0;154;0;0;36;104;2;325000;100000;47,29;0
3253;Jonathan Trimmer;GBR;65;10;211;15;23;24;0;142;0;0;33;100;2;325000;100000;24,7;0
3400;Brian Magee;GBR;65;51;215;14;0;51;0;52;0;0;34;103;2;325000;100000;45,1;0
3565;Tommy Miles;GBR;65;43;212;6;0;91;0;30;0;0;32;105;2;330000;100000;58,51;0
3938;Andy Kennedy;GBR;65;18;223;17;45;51;0;12;0;0;32;101;2;325000;100000;;0
4175;Jackie Williamson;GBR;65;5;202;50;0;117;0;50;0;0;36;106;2;325000;100000;;0
4545;Peter Surtees;GBR;65;46;230;26;4;22;0;29;0;0;25;94;2;325000;100000;30,41;0
4719;Vic Beuttler;GBR;65;24;227;8;32;18;0;73;0;0;34;105;0;325000;100000;21,44,24;0
4885;Gianmaria Bertaggia;ITA;65;23;203;26;12;82;0;62;0;0;32;100;2;325000;100000;59,46;0
5465;Gabriele Gabbiani;ITA;65;26;226;36;14;12;0;75;0;0;34;105;0;325000;100000;53,35,28;0
5553;Pierluigi Barbazza;ITA;65;41;207;17;0;32;0;99;0;0;27;88;0;320000;100000;14,59;0
5579;Pierluigi Merzario;ITA;65;9;217;21;50;37;0;51;0;0;32;98;0;325000;100000;24,38,44;0
5789;Ivan Montermini;ITA;65;5;214;50;54;22;0;56;0;0;34;104;2;325000;100000;;0
5884;Riccardo Giunti;ITA;65;44;229;15;3;15;0;50;0;0;26;85;2;325000;100000;54,19;0
5902;Riccardo Pirro;ITA;65;51;201;20;16;61;0;25;0;0;25;87;2;325000;100000;62,11;0
5996;Stefano Modena;ITA;65;54;210;43;10;23;0;57;0;0;34;104;0;325000;100000;42,49;0
6181;Paolo Brancatelli;ITA;65;36;202;5;1;50;0;118;0;0;24;92;2;325000;100000;53,34;0
6240;Enrico Facetti;ITA;65;30;214;29;13;45;0;66;0;0;33;103;2;325000;100000;;0
6598;Siegfried Bruni;ITA;65;7;243;35;0;25;0;77;0;0;33;102;0;325000;100000;37,17;0
6662;Vittorio Ghinzani;ITA;65;49;209;34;2;36;0;67;0;0;34;104;2;325000;100000;;0
6664;Vittorio Giunti;ITA;65;3;234;25;32;22;0;63;0;0;33;103;2;325000;100000;47,17,57;0
6781;Gianfranco Paletti;ITA;65;46;201;37;50;13;0;51;0;0;32;102;0;325000;100000;2,31;0
6806;Alberto Bruni;ITA;65;51;202;8;0;94;0;34;0;0;34;105;2;325000;100000;20,22;0
6815;Alberto Francia;ITA;65;33;216;21;32;52;0;14;0;0;32;103;0;325000;100000;47,33;0
7007;Lella Badoer;ITA;65;67;218;28;0;28;0;28;0;0;33;101;2;325000;100000;5,55;0
7577;Marc Zapico;ESP;65;34;214;33;20;33;0;54;0;0;25;96;2;325000;100000;14,7;0
7779;Loris Forini;CHE;65;43;201;24;0;41;0;93;0;0;23;88;0;269000;100000;;0
7840;Boy Wunderink;NLD;65;1;249;39;0;23;0;65;0;0;35;104;2;325000;100000;28,54;0
7873;Eddie Cogan;USA;65;62;212;26;0;32;0;58;0;0;33;104;2;325000;100000;22,1;0
8458;Ricardo Abreu;BRA;65;9;211;88;0;52;0;71;0;0;39;103;0;325000;100000;60,34;0
8751;Cristiano Kanaan;BRA;65;103;104;47;0;105;0;158;0;0;34;101;0;1424926;1758670;15,21;0
8833;Tony Massa;BRA;65;124;42;20;101;150;0;81;0;0;33;99;0;325000;100000;3,6;0
9010;Helio Rosset;BRA;65;25;205;59;0;23;0;132;0;0;36;103;2;325000;100000;44,41,11;0
9057;Leonardo Senna;BRA;65;14;210;60;0;89;0;31;0;0;35;97;0;325000;100000;39,48;0
9062;Atila Serra;BRA;65;128;85;14;103;58;0;99;0;0;30;103;2;325000;100000;61,31;0
9307;Neel Siffert;CHE;65;0;201;95;0;96;0;46;0;0;40;104;2;325000;100000;53,7;0
9309;Alain Surer;CHE;65;71;87;68;52;115;0;145;0;0;36;101;0;1227139;1084284;60,6;0
9383;Frank Bartels;DEU;65;34;197;16;5;109;0;41;0;0;33;103;2;325000;100000;6,40,13;0
9774;Joachim Rosberg;DEU;65;46;200;15;30;35;0;58;0;0;25;87;2;325000;100000;52,56,46;0
9904;Frank Stuck;DEU;65;9;202;31;0;133;0;30;0;0;35;104;2;325000;100000;26,61;0
9912;Pierre Stuck;DEU;65;32;171;47;0;149;0;38;0;0;36;103;0;338367;100000;30,53;0
10076;Martin Winkelhock;DEU;65;45;221;38;0;48;0;20;0;0;36;103;0;325000;100000;8,21;0
10234;"Alejandro Gen&eacute;";ESP;65;0;236;20;0;2;0;153;0;0;35;104;2;271250;100000;51,43,11;0
10460;Guillaume Aiello;FRA;65;27;234;24;0;33;0;56;0;0;34;103;2;325000;100000;;0
10532;Laurent Belmondo;FRA;65;90;140;20;40;84;0;62;0;0;31;101;2;325000;100000;43,6;0
10895;Laurent Laffite;FRA;65;23;222;35;0;18;0;109;0;0;33;105;2;325000;100000;51,52;0
10899;Nelson Laffite;FRA;65;36;210;44;0;66;0;44;0;0;33;102;2;325000;100000;;0
10984;Damien Leclere;FRA;65;17;218;16;27;80;0;18;0;0;32;103;2;325000;100000;4,41;0
11038;Didier Montagny;FRA;65;2;206;20;0;97;0;105;0;0;35;103;2;325000;100000;60,44;0
11069;Simon Montagny;FRA;65;94;114;35;90;10;0;150;0;0;30;101;0;616383;130278;31,36;0
11185;Loic Pasini;FRA;65;66;206;11;0;22;0;82;0;0;27;91;2;325000;100000;;0
11266;Henri Pilet;FRA;65;19;242;51;0;21;0;40;0;0;34;104;2;325000;100000;3,5;0
11635;Jamie Blundell;GBR;65;111;124;12;101;17;0;70;0;0;30;100;0;491960;100000;46,55;0
11771;Dario Clarke;GBR;65;15;211;23;0;88;0;70;0;0;36;103;2;325000;100000;8,2;0
12259;Lewis Green;GBR;65;115;135;41;17;65;0;85;0;0;32;103;2;325000;100000;;0
12441;Jim Huff;GBR;65;146;115;24;44;42;0;86;0;0;30;102;0;473670;100000;;0
12465;Steven Huff;GBR;65;8;174;146;11;90;0;42;0;0;40;99;0;325000;113458;25,56;0
12484;Ryan Hunt;GBR;65;128;68;41;45;142;0;85;0;0;30;89;0;390671;100000;33,55;0
12688;John Legge;GBR;65;50;204;27;21;30;0;43;0;0;23;84;0;249600;100000;51,36;1
12735;Geoff Lewis;GBR;65;45;202;13;7;16;0;128;0;0;25;85;2;325000;100000;40;0
12912;Lewis Mansell;GBR;65;37;216;5;0;34;0;87;0;0;24;82;2;325000;100000;37,23,5;0
12928;Paul McCarthy;GBR;65;106;97;64;22;75;0;160;0;0;28;97;0;623469;131978;24,49;0
12942;Dan Mcnish;GBR;65;30;159;25;55;36;0;175;0;0;32;105;0;325000;100000;36,16;0
13012;Lewis Morgan;GBR;65;24;201;18;16;60;0;90;0;0;25;94;2;325000;100000;58,21,20;0
13019;Adam Needell;GBR;65;51;228;24;0;12;0;54;0;0;25;94;2;325000;100000;26,21;0
13158;Mike Plato;GBR;65;31;163;31;59;73;0;88;0;0;30;98;0;325000;100000;33;0
13256;Jamie Purley;GBR;65;124;61;30;35;157;0;130;0;0;30;102;0;650293;173279;2,53;0
13307;Dave Rossiter;GBR;65;67;137;27;52;131;0;28;0;0;32;102;2;325000;100000;32,24;0
13411;Allan South;GBR;65;87;170;26;7;66;0;66;0;0;34;101;2;325000;100000;;0
13437;Divina Stewart;GBR;65;161;26;172;0;135;0;111;0;0;38;98;1;325000;100000;;0
13561;Tiff Thompson;GBR;65;90;140;40;0;92;0;107;0;0;29;103;2;300000;100000;24,17;0
13730;Roger Wheldon;GBR;65;25;206;21;2;16;0;166;0;0;24;94;2;325000;100000;38,58;0
14017;Ronnie Brancatelli;ITA;65;156;71;92;0;139;0;51;0;0;29;93;0;325000;100000;30,39;0
14329;Ivan Giovanardi;ITA;65;115;46;135;0;134;0;179;0;0;37;102;0;1148466;994302;17,27,25;0
14330;Jarno Giovanardi;ITA;65;70;139;45;24;116;0;70;0;0;34;106;0;325000;100000;30,54;0
14372;Carlo La Rosa;ITA;65;68;166;33;0;97;0;77;0;0;34;103;2;325000;100000;36,2,49;0
14745;Ronnie Paletti;ITA;65;184;23;50;15;148;0;142;0;0;33;95;2;325000;100000;57,55,45;0
15357;Hiroki Noda;JPN;65;129;28;196;0;98;0;193;0;0;40;100;0;325000;100000;26,54;0
15610;Gijs Van Der Garde;NLD;65;158;71;32;33;73;0;163;0;0;30;102;2;325000;100000;;0
15636;Charles van Lennep;NLD;65;73;175;31;5;35;0;103;0;0;28;86;2;325000;100000;16,41;0
15665;Ferdinand Zwolsman;NLD;65;63;175;50;0;85;0;57;0;0;32;103;2;325000;100000;18,33;0
15878;Bryan Andretti;USA;65;91;126;16;68;57;0;83;0;0;26;87;2;325000;100000;50;0
15899;Bobby Antinucci;USA;65;133;104;39;16;95;0;99;0;0;31;101;0;1184636;818987;;0
15923;Paul Antinucci;USA;65;37;202;15;37;61;0;25;0;0;30;96;2;325000;100000;35,6,36;0
16486;Mario Kimball;USA;65;148;86;33;51;71;0;89;0;0;26;91;2;325000;100000;50,60,41;0
16642;Sam Manning;USA;65;83;45;1;105;146;7;156;0;0;23;86;0;407182;100000;47,6;0
16910;Danica Sullivan;USA;65;54;67;211;0;174;0;99;0;29;40;101;0;435575;425425;;0
16988;Rich Ward;USA;65;69;93;128;0;136;0;136;0;0;38;98;0;325000;535578;;0
17115;William Simpson;ZAF;65;103;115;50;10;96;0;119;0;0;33;102;0;402052;100000;28,26;0
17306;Jaime Zapico;ESP;65;139;86;26;23;89;0;145;0;0;29;94;2;325000;100000;24,2;0
17346;Zsolt Michelisz;HUN;65;43;176;51;0;127;0;25;0;0;33;101;2;1612267;2102267;25,55;0
17373;Kamui Inoue;JPN;65;217;24;19;6;123;0;136;0;0;23;78;0;315000;100000;;0
17591;Catalin Bunica;ROU;65;154;58;42;31;105;0;152;0;0;32;102;0;325000;100000;43,56;0
17728;Ana Hora;ROU;65;92;141;17;30;83;0;89;0;0;29;101;0;325000;100000;14,27,24;0
17772;Christian Mihaescu;ROU;65;95;77;12;85;86;24;117;0;0;24;81;2;330000;100000;1,38;0
17813;Claudiu Porcisteanu;ROU;65;81;100;25;63;99;0;136;0;0;22;91;2;325000;100000;24,29;0
18029;Harold Zeller;CHE;65;98;91;10;51;113;0;145;0;0;28;96;2;325000;100000;9,3;0
18084;Andre Monien;DEU;65;128;104;31;55;15;0;168;0;0;29;102;0;325000;100000;49,52,41;0
18216;Adam Clucas;GBR;65;109;109;41;0;127;0;98;0;0;27;97;0;325000;100000;63,50,16;0
18461;Patrick Heylen;BEL;65;36;70;28;130;125;3;142;0;0;24;86;2;325000;100000;3,18,51;0
18541;Frank Klingmann;DEU;65;178;54;21;66;99;0;61;0;0;23;85;0;320000;100000;20,1;0
18607;Daniel Garcia;ESP;65;28;92;6;151;59;0;166;0;0;22;72;0;325000;100000;1,62;0
18780;Ben Wilson;GBR;65;30;133;1;67;62;19;158;0;0;19;74;0;325000;100000;8,27;0
18788;Alex Bortolotti;ITA;65;133;68;39;44;175;0;39;0;0;30;103;0;762668;194468;;0
18972;Helmuth Baron;AUT;65;25;164;40;100;25;0;85;0;0;31;101;0;569357;100000;3,32;0
19130;Felipe Carrapatoso;BRA;65;64;88;4;96;142;0;96;0;0;27;93;0;529864;100000;;0
19280;Tiago Rosset;BRA;65;94;80;12;129;124;0;11;0;0;22;79;0;325000;100000;24,64;0
19335;Jacques Raimondo;CAN;65;33;204;16;6;62;0;74;0;0;27;94;2;325000;100000;60,63,61;0
19594;Marco Danner;DEU;65;105;107;34;131;32;0;30;0;0;23;93;0;660459;141348;63,12;0
19600;Andreas Elkmann;DEU;65;38;110;39;90;117;0;107;0;0;31;99;2;325000;100000;10,49;0
19686;Andre Furchheim;DEU;65;115;51;16;95;76;15;161;0;0;23;80;0;820262;189615;24,43;0
19730;"Robert G&ouml;tz";DEU;65;113;102;51;3;95;0;155;0;0;30;102;2;325000;100000;9,5;0
19751;"Tim H&#252;lkenberg";DEU;65;46;97;6;101;134;34;36;0;0;19;80;0;654689;100242;;0
19769;Daniel Hegewald;DEU;65;152;66;5;61;69;0;145;0;0;23;82;0;325000;100000;32,3;0
19822;Marcel Holzer;DEU;65;51;98;26;76;167;16;23;0;0;19;77;0;325000;100000;5,23;0
19886;Frank Klein;DEU;65;172;27;24;113;60;0;135;0;0;22;90;0;320000;100000;38,24;0
19992;Hans-Joachim la Rosa;DEU;65;75;105;21;23;167;14;69;0;0;25;86;0;325000;100000;37,32;0
20041;"Marcel Las&#233;e";DEU;65;116;83;40;40;143;0;62;0;0;26;90;0;325000;100000;5,51;0
20077;"Marcel M&#252;cke";DEU;65;66;89;14;75;162;26;35;0;0;22;86;0;325000;100000;41,38,55;0
20134;Sebastian Mirocha;DEU;65;124;92;2;40;129;0;83;0;0;21;82;0;616038;100000;55,35;0
20277;Tobias Stommelen;DEU;65;115;33;52;100;113;0;158;0;0;29;102;2;325000;100000;28,7,42;0
20290;Jens Sutil;DEU;65;150;62;20;31;157;0;82;0;0;25;92;0;325000;100000;12,59,46;0
20295;Robert Sutil;DEU;65;149;84;31;75;84;0;47;0;0;32;104;2;325000;100000;;0
20384;Martin Vietoris;DEU;65;88;180;12;29;11;0;84;0;0;28;96;0;715500;145981;52,36,5;0
20420;Julia Winkelhock;DEU;65;99;62;30;102;98;0;137;0;0;24;91;2;325000;100000;6,28;0
20472;Johan Belso;DNK;65;75;62;16;104;116;0;158;0;0;22;82;2;325000;100000;34,11;0
20637;Matias Salo;FIN;65;53;153;4;36;147;0;22;0;0;23;88;0;325000;100000;4,5;0
20681;Yann Abadie;FRA;65;81;101;19;84;121;3;45;0;0;22;75;0;330000;100000;19,26;0
20709;Damien Bianchi;FRA;65;90;86;27;89;85;0;124;0;0;24;94;2;325000;100000;56,58;0
20795;Yann Comas;FRA;65;123;97;19;85;29;0;126;0;0;23;91;0;726114;171504;29,26;0
20842;Jules Duval;FRA;65;159;55;71;24;141;0;79;0;0;33;101;2;325000;100000;;0
20871;Jules Jarier;FRA;65;94;127;30;22;54;0;166;0;0;32;99;2;325000;100000;2,31;0
20875;Jean Karl Lagorce;FRA;65;45;113;25;101;124;0;57;0;0;27;85;0;330000;100000;50,32,19;0
20886;Jean Karl Leclere;FRA;65;163;78;21;31;114;14;31;0;0;21;74;0;325000;100000;40,2;0
